Dates,Temp (F),RH (%),Wind Spd (mph),Precip (in),Flow (ft^3 / s),Sample Flow
2013-06-13 18:00:00+00:00,76,46,0,0.0,444.0,1470.0
2013-06-13 19:00:00+00:00,72,55,6,0.0,441.0,1470.0
2013-06-13 20:00:00+00:00,69,58,5,0.0,444.0,1470.0
2013-06-13 21:00:00+00:00,67,63,6,0.0,424.0,1470.0
2013-06-13 22:00:00+00:00,64,69,5,0.0,427.0,1470.0
2013-06-13 23:00:00+00:00,63,72,7,0.0,427.0,1470.0
2013-06-14 00:00:00+00:00,63,70,7,0.0,431.0,1470.0
2013-06-14 01:00:00+00:00,62,69,11,0.0,431.0,1470.0
2013-06-14 02:00:00+00:00,59,77,5,0.0,427.0,1470.0
2013-06-14 03:00:00+00:00,58,80,6,0.0,424.0,1470.0
2013-06-14 04:00:00+00:00,58,80,7,0.0,421.0,1470.0
2013-06-14 05:00:00+00:00,59,80,10,0.0,414.0,1470.0
2013-06-14 06:00:00+00:00,61,77,15,0.0,400.0,1470.0
2013-06-14 07:00:00+00:00,62,77,13,0.0,410.0,1470.0
2013-06-14 08:00:00+00:00,66,72,14,0.0,414.0,1470.0
2013-06-14 09:00:00+00:00,67,72,15,0.0,414.0,1470.0
2013-06-14 10:00:00+00:00,71,63,17,0.0,414.0,1470.0
2013-06-14 11:00:00+00:00,72,61,16,0.0,394.0,1470.0
2013-06-14 12:00:00+00:00,71,61,14,0.0,400.0,1470.0
2013-06-14 13:00:00+00:00,75,57,18,0.0,404.0,1470.0
2013-06-14 14:00:00+00:00,75,55,16,0.0,404.0,1470.0
2013-06-14 15:00:00+00:00,74,57,13,0.0,404.0,1470.0
2013-06-14 16:00:00+00:00,75,57,17,0.0,404.0,1470.0
2013-06-14 17:00:00+00:00,74,59,0,0.0,400.0,1470.0
2013-06-14 18:00:00+00:00,74,61,16,0.0,400.0,1470.0
2013-06-14 19:00:00+00:00,72,63,11,0.0,400.0,1470.0
2013-06-14 20:00:00+00:00,70,68,9,0.0,374.0,1470.0
2013-06-14 21:00:00+00:00,65,87,8,0.01,384.0,1470.0
2013-06-14 22:00:00+00:00,66,81,10,0.0,387.0,1470.0
2013-06-14 23:00:00+00:00,66,81,13,0.0,391.0,1470.0
2013-06-15 00:00:00+00:00,67,78,11,0.0,391.0,1470.0
2013-06-15 01:00:00+00:00,65,87,16,0.12,391.0,1470.0
2013-06-15 02:00:00+00:00,65,90,9,0.02,391.0,1470.0
2013-06-15 03:00:00+00:00,65,90,7,0.0,387.0,1470.0
2013-06-15 04:00:00+00:00,63,93,8,0.0,387.0,1470.0
2013-06-15 05:00:00+00:00,63,93,7,0.0,378.0,1470.0
2013-06-15 06:00:00+00:00,64,93,9,0.0,362.0,1470.0
2013-06-15 07:00:00+00:00,65,90,14,0.0,371.0,1470.0
2013-06-15 08:00:00+00:00,69,83,11,0.0,378.0,1470.0
2013-06-15 09:00:00+00:00,71,81,14,0.0,391.0,1470.0
2013-06-15 10:00:00+00:00,75,73,16,0.0,391.0,1470.0
2013-06-15 11:00:00+00:00,76,73,15,0.0,374.0,1470.0
2013-06-15 12:00:00+00:00,74,73,16,0.0,378.0,378.0
2013-06-15 13:00:00+00:00,71,84,13,0.0,378.0,378.0
2013-06-15 14:00:00+00:00,68,89,15,0.06,384.0,378.0
2013-06-15 15:00:00+00:00,70,77,13,0.0,384.0,378.0
2013-06-15 16:00:00+00:00,74,76,8,0.0,384.0,378.0
2013-06-15 17:00:00+00:00,75,73,0,0.0,384.0,378.0
2013-06-15 18:00:00+00:00,73,75,9,0.0,384.0,378.0
2013-06-15 19:00:00+00:00,71,84,13,0.0,371.0,378.0
2013-06-15 20:00:00+00:00,68,89,6,0.0,362.0,378.0
2013-06-15 21:00:00+00:00,67,84,0,0.0,371.0,378.0
2013-06-15 22:00:00+00:00,65,90,6,0.0,378.0,378.0
2013-06-15 23:00:00+00:00,63,93,7,0.0,384.0,378.0
2013-06-16 00:00:00+00:00,62,96,8,0.0,384.0,378.0
2013-06-16 01:00:00+00:00,64,86,9,0.0,378.0,378.0
2013-06-16 02:00:00+00:00,61,93,6,0.0,404.0,378.0
2013-06-16 03:00:00+00:00,60,92,7,0.0,427.0,378.0
2013-06-16 04:00:00+00:00,59,93,8,0.0,417.0,378.0
2013-06-16 05:00:00+00:00,60,89,8,0.0,410.0,378.0
2013-06-16 06:00:00+00:00,64,86,7,0.0,404.0,378.0
2013-06-16 07:00:00+00:00,69,70,9,0.0,394.0,378.0
2013-06-16 08:00:00+00:00,73,55,9,0.0,394.0,378.0
2013-06-16 09:00:00+00:00,75,51,7,0.0,391.0,378.0
2013-06-16 10:00:00+00:00,78,43,10,0.0,374.0,378.0
2013-06-16 11:00:00+00:00,79,37,13,0.0,384.0,378.0
2013-06-16 12:00:00+00:00,81,35,11,0.0,387.0,378.0
2013-06-16 13:00:00+00:00,82,32,10,0.0,374.0,378.0
2013-06-16 14:00:00+00:00,83,30,15,0.0,378.0,378.0
2013-06-16 15:00:00+00:00,82,32,15,0.0,378.0,378.0
2013-06-16 16:00:00+00:00,83,31,15,0.0,378.0,378.0
2013-06-16 17:00:00+00:00,82,31,9,0.0,378.0,378.0
2013-06-16 18:00:00+00:00,82,34,5,0.0,374.0,378.0
2013-06-16 19:00:00+00:00,76,48,6,0.0,371.0,378.0
2013-06-16 20:00:00+00:00,73,46,16,0.0,371.0,378.0
2013-06-16 21:00:00+00:00,67,61,3,0.0,358.0,378.0
2013-06-16 22:00:00+00:00,67,58,5,0.0,349.0,378.0
2013-06-16 23:00:00+00:00,63,72,5,0.0,358.0,378.0
2013-06-17 00:00:00+00:00,62,74,7,0.0,362.0,378.0
2013-06-17 01:00:00+00:00,62,72,7,0.0,355.0,378.0
2013-06-17 02:00:00+00:00,61,77,9,0.0,355.0,378.0
2013-06-17 03:00:00+00:00,64,67,10,0.0,346.0,378.0
2013-06-17 04:00:00+00:00,62,72,10,0.0,346.0,378.0
2013-06-17 05:00:00+00:00,61,75,8,0.0,346.0,378.0
2013-06-17 06:00:00+00:00,65,70,8,0.0,349.0,378.0
2013-06-17 07:00:00+00:00,68,65,7,0.0,349.0,378.0
2013-06-17 08:00:00+00:00,73,59,5,0.0,337.0,378.0
2013-06-17 09:00:00+00:00,77,48,7,0.0,337.0,378.0
2013-06-17 10:00:00+00:00,79,42,9,0.0,340.0,378.0
2013-06-17 11:00:00+00:00,80,37,7,0.0,334.0,378.0
2013-06-17 12:00:00+00:00,80,35,14,0.0,337.0,378.0
2013-06-17 13:00:00+00:00,81,39,13,0.0,340.0,378.0
2013-06-17 14:00:00+00:00,82,36,13,0.0,340.0,378.0
2013-06-17 15:00:00+00:00,83,31,21,0.0,340.0,378.0
2013-06-17 16:00:00+00:00,82,34,15,0.0,337.0,378.0
2013-06-17 17:00:00+00:00,79,39,11,0.0,337.0,378.0
2013-06-17 18:00:00+00:00,77,41,0,0.0,334.0,378.0
2013-06-17 19:00:00+00:00,74,48,0,0.0,319.0,378.0
2013-06-17 20:00:00+00:00,71,58,8,0.0,322.0,378.0
2013-06-17 21:00:00+00:00,69,62,6,0.0,328.0,378.0
2013-06-17 22:00:00+00:00,67,67,6,0.0,328.0,378.0
2013-06-17 23:00:00+00:00,67,70,5,0.0,331.0,378.0
2013-06-18 00:00:00+00:00,66,69,10,0.0,331.0,378.0
2013-06-18 01:00:00+00:00,64,74,8,0.0,331.0,378.0
2013-06-18 02:00:00+00:00,62,80,7,0.0,331.0,378.0
2013-06-18 03:00:00+00:00,61,83,8,0.0,313.0,378.0
2013-06-18 04:00:00+00:00,60,86,8,0.0,319.0,378.0
2013-06-18 05:00:00+00:00,59,89,8,0.0,319.0,378.0
2013-06-18 06:00:00+00:00,61,89,8,0.0,319.0,378.0
2013-06-18 07:00:00+00:00,63,83,8,0.0,322.0,378.0
2013-06-18 08:00:00+00:00,62,80,8,0.0,319.0,378.0
2013-06-18 09:00:00+00:00,63,80,14,0.0,319.0,378.0
2013-06-18 10:00:00+00:00,66,72,11,0.0,305.0,378.0
2013-06-18 11:00:00+00:00,68,67,8,0.0,305.0,378.0
2013-06-18 12:00:00+00:00,70,63,6,0.0,308.0,378.0
2013-06-18 13:00:00+00:00,73,57,6,0.0,313.0,378.0
2013-06-18 14:00:00+00:00,71,56,5,0.0,316.0,378.0
2013-06-18 15:00:00+00:00,74,53,8,0.0,316.0,378.0
2013-06-18 16:00:00+00:00,74,53,8,0.0,319.0,378.0
2013-06-18 17:00:00+00:00,74,51,10,0.0,319.0,378.0
2013-06-18 18:00:00+00:00,71,54,7,0.0,302.0,378.0
2013-06-18 19:00:00+00:00,70,56,7,0.0,302.0,378.0
2013-06-18 20:00:00+00:00,65,67,7,0.0,308.0,378.0
2013-06-18 21:00:00+00:00,64,69,6,0.0,311.0,378.0
2013-06-18 22:00:00+00:00,62,72,7,0.0,311.0,378.0
2013-06-18 23:00:00+00:00,62,72,5,0.0,311.0,378.0
2013-06-19 00:00:00+00:00,60,77,7,0.0,311.0,378.0
2013-06-19 01:00:00+00:00,59,83,8,0.0,311.0,378.0
2013-06-19 02:00:00+00:00,59,80,7,0.0,305.0,378.0
2013-06-19 03:00:00+00:00,58,83,9,0.0,294.0,378.0
2013-06-19 04:00:00+00:00,57,83,10,0.0,305.0,378.0
2013-06-19 05:00:00+00:00,57,83,9,0.0,308.0,378.0
2013-06-19 06:00:00+00:00,61,72,13,0.0,308.0,378.0
2013-06-19 07:00:00+00:00,63,70,14,0.0,308.0,378.0
2013-06-19 08:00:00+00:00,68,60,16,0.0,305.0,378.0
2013-06-19 09:00:00+00:00,70,59,16,0.0,288.0,378.0
2013-06-19 10:00:00+00:00,75,53,15,0.0,288.0,378.0
2013-06-19 11:00:00+00:00,77,50,11,0.0,291.0,378.0
2013-06-19 12:00:00+00:00,78,51,13,0.0,296.0,378.0
2013-06-19 13:00:00+00:00,81,45,18,0.0,296.0,378.0
2013-06-19 14:00:00+00:00,80,45,10,0.0,288.0,378.0
2013-06-19 15:00:00+00:00,82,40,14,0.0,288.0,378.0
2013-06-19 16:00:00+00:00,83,38,14,0.0,291.0,378.0
2013-06-19 17:00:00+00:00,82,38,11,0.0,291.0,378.0
2013-06-19 18:00:00+00:00,81,42,11,0.0,291.0,378.0
2013-06-19 19:00:00+00:00,77,50,11,0.0,291.0,378.0
2013-06-19 20:00:00+00:00,74,57,10,0.0,291.0,378.0
2013-06-19 21:00:00+00:00,71,63,7,0.0,283.0,378.0
2013-06-19 22:00:00+00:00,70,68,10,0.0,285.0,378.0
2013-06-19 23:00:00+00:00,68,70,8,0.0,285.0,378.0
2013-06-20 00:00:00+00:00,66,75,7,0.0,285.0,378.0
2013-06-20 01:00:00+00:00,67,75,8,0.0,288.0,378.0
2013-06-20 02:00:00+00:00,65,78,8,0.0,285.0,378.0
2013-06-20 03:00:00+00:00,67,75,7,0.0,283.0,378.0
2013-06-20 04:00:00+00:00,65,78,8,0.0,283.0,378.0
2013-06-20 05:00:00+00:00,65,78,9,0.0,283.0,378.0
2013-06-20 06:00:00+00:00,67,72,8,0.0,283.0,378.0
2013-06-20 07:00:00+00:00,71,63,11,0.0,280.0,378.0
2013-06-20 08:00:00+00:00,73,63,11,0.0,264.0,378.0
2013-06-20 09:00:00+00:00,79,54,17,0.0,267.0,378.0
2013-06-20 10:00:00+00:00,83,49,16,0.0,272.0,378.0
2013-06-20 11:00:00+00:00,84,49,17,0.0,264.0,378.0
2013-06-20 12:00:00+00:00,86,46,16,0.0,267.0,378.0
2013-06-20 13:00:00+00:00,86,44,14,0.0,294.0,378.0
2013-06-20 14:00:00+00:00,88,40,20,0.0,371.0,378.0
2013-06-20 15:00:00+00:00,87,40,16,0.0,343.0,378.0
2013-06-20 16:00:00+00:00,86,43,17,0.0,316.0,378.0
2013-06-20 17:00:00+00:00,86,41,17,0.0,311.0,378.0
2013-06-20 18:00:00+00:00,86,44,14,0.0,294.0,378.0
2013-06-20 19:00:00+00:00,84,45,15,0.0,288.0,378.0
2013-06-20 20:00:00+00:00,81,52,9,0.0,285.0,378.0
2013-06-20 21:00:00+00:00,78,57,10,0.0,269.0,378.0
2013-06-20 22:00:00+00:00,78,59,10,0.0,267.0,378.0
2013-06-20 23:00:00+00:00,76,64,13,0.0,264.0,378.0
2013-06-21 00:00:00+00:00,75,66,14,0.0,267.0,378.0
2013-06-21 01:00:00+00:00,75,66,15,0.0,269.0,378.0
2013-06-21 02:00:00+00:00,76,66,18,0.0,269.0,378.0
2013-06-21 03:00:00+00:00,73,78,16,0.0,269.0,378.0
2013-06-21 04:00:00+00:00,74,76,20,0.0,269.0,378.0
2013-06-21 05:00:00+00:00,64,93,17,0.18,267.0,378.0
2013-06-21 06:00:00+00:00,63,96,5,0.36,259.0,378.0
2013-06-21 07:00:00+00:00,63,93,23,0.03,261.0,378.0
2013-06-21 08:00:00+00:00,65,87,8,0.0,264.0,378.0
2013-06-21 09:00:00+00:00,66,87,15,0.0,272.0,378.0
2013-06-21 10:00:00+00:00,66,87,10,0.0,259.0,378.0
2013-06-21 11:00:00+00:00,69,80,14,0.0,374.0,378.0
2013-06-21 12:00:00+00:00,72,76,9,0.0,805.0,378.0
2013-06-21 13:00:00+00:00,76,71,11,0.0,790.0,378.0
2013-06-21 14:00:00+00:00,79,69,10,0.0,606.0,378.0
2013-06-21 15:00:00+00:00,81,69,13,0.0,505.0,378.0
2013-06-21 16:00:00+00:00,82,66,8,0.0,463.0,378.0
2013-06-21 17:00:00+00:00,82,66,10,0.0,450.0,378.0
2013-06-21 18:00:00+00:00,82,69,8,0.0,450.0,378.0
2013-06-21 19:00:00+00:00,75,78,8,0.0,457.0,378.0
2013-06-21 20:00:00+00:00,73,81,9,0.0,469.0,378.0
2013-06-21 21:00:00+00:00,73,81,15,0.0,482.0,378.0
2013-06-21 22:00:00+00:00,71,81,17,0.0,486.0,378.0
2013-06-21 23:00:00+00:00,70,82,11,0.0,502.0,378.0
2013-06-22 00:00:00+00:00,71,81,15,0.0,512.0,378.0
2013-06-22 01:00:00+00:00,70,88,13,0.07,519.0,378.0
2013-06-22 02:00:00+00:00,70,88,42,0.0,515.0,378.0
2013-06-22 03:00:00+00:00,66,88,16,0.61,519.0,378.0
2013-06-22 04:00:00+00:00,66,93,6,0.0,519.0,378.0
2013-06-22 05:00:00+00:00,67,93,15,0.0,515.0,378.0
2013-06-22 06:00:00+00:00,66,96,11,0.05,502.0,378.0
2013-06-22 07:00:00+00:00,67,90,20,0.0,499.0,378.0
2013-06-22 08:00:00+00:00,68,88,25,0.0,930.0,378.0
2013-06-22 09:00:00+00:00,69,83,21,0.0,2800.0,378.0
2013-06-22 10:00:00+00:00,74,73,22,0.0,2080.0,378.0
2013-06-22 11:00:00+00:00,75,75,25,0.0,1550.0,378.0
2013-06-22 12:00:00+00:00,77,81,14,0.0,1440.0,378.0
2013-06-22 13:00:00+00:00,81,74,10,0.0,1420.0,378.0
2013-06-22 14:00:00+00:00,83,74,13,0.0,1420.0,378.0
2013-06-22 15:00:00+00:00,86,69,11,0.0,1490.0,378.0
2013-06-22 16:00:00+00:00,87,63,9,0.0,1600.0,378.0
2013-06-22 17:00:00+00:00,76,76,7,0.0,1730.0,378.0
2013-06-22 18:00:00+00:00,81,67,5,0.09,1890.0,378.0
2013-06-22 19:00:00+00:00,77,76,7,0.0,1900.0,378.0
2013-06-22 20:00:00+00:00,74,84,9,0.0,1980.0,378.0
2013-06-22 21:00:00+00:00,73,84,10,0.0,2030.0,378.0
2013-06-22 22:00:00+00:00,71,90,11,0.06,2160.0,378.0
2013-06-22 23:00:00+00:00,69,92,10,0.02,2170.0,378.0
2013-06-23 00:00:00+00:00,70,90,15,0.18,2280.0,378.0
2013-06-23 01:00:00+00:00,68,93,6,0.16,2410.0,378.0
2013-06-23 02:00:00+00:00,66,89,17,0.01,2380.0,378.0
2013-06-23 03:00:00+00:00,66,89,23,0.0,2330.0,378.0
2013-06-23 04:00:00+00:00,67,84,21,0.0,2290.0,378.0
2013-06-23 05:00:00+00:00,68,78,20,0.0,2290.0,378.0
2013-06-23 06:00:00+00:00,69,78,20,0.0,2300.0,378.0
2013-06-23 07:00:00+00:00,71,81,14,0.0,2320.0,378.0
2013-06-23 08:00:00+00:00,70,87,17,0.03,2280.0,378.0
2013-06-23 09:00:00+00:00,71,84,16,0.02,2220.0,378.0
2013-06-23 10:00:00+00:00,71,70,13,0.0,2160.0,378.0
2013-06-23 11:00:00+00:00,74,68,17,0.0,2150.0,378.0
2013-06-23 12:00:00+00:00,74,68,24,0.0,2120.0,378.0
2013-06-23 13:00:00+00:00,74,71,22,0.0,2110.0,378.0
2013-06-23 14:00:00+00:00,78,62,21,0.0,2110.0,378.0
2013-06-23 15:00:00+00:00,78,64,20,0.0,2130.0,378.0
2013-06-23 16:00:00+00:00,78,68,15,0.0,2160.0,378.0
2013-06-23 17:00:00+00:00,77,71,16,0.0,2120.0,378.0
2013-06-23 18:00:00+00:00,77,73,11,0.0,2110.0,378.0
2013-06-23 19:00:00+00:00,77,73,8,0.0,2100.0,378.0
2013-06-23 20:00:00+00:00,74,84,6,0.0,2030.0,378.0
2013-06-23 21:00:00+00:00,72,87,6,0.0,2000.0,378.0
2013-06-23 22:00:00+00:00,70,87,5,0.0,1970.0,378.0
2013-06-23 23:00:00+00:00,69,86,7,0.0,1960.0,378.0
2013-06-24 00:00:00+00:00,68,89,7,0.0,1880.0,378.0
2013-06-24 01:00:00+00:00,68,93,6,0.0,1780.0,378.0
2013-06-24 02:00:00+00:00,67,93,6,0.0,1740.0,378.0
2013-06-24 03:00:00+00:00,67,93,7,0.0,1670.0,378.0
2013-06-24 04:00:00+00:00,67,93,7,0.0,1520.0,378.0
2013-06-24 05:00:00+00:00,67,96,7,0.0,1480.0,378.0
2013-06-24 06:00:00+00:00,68,93,5,0.0,1410.0,378.0
2013-06-24 07:00:00+00:00,70,93,5,0.0,1310.0,378.0
2013-06-24 08:00:00+00:00,72,90,8,0.0,1310.0,378.0
2013-06-24 09:00:00+00:00,72,90,11,0.0,1310.0,378.0
2013-06-24 10:00:00+00:00,75,81,14,0.0,1250.0,378.0
2013-06-24 11:00:00+00:00,73,88,13,0.0,1210.0,378.0
2013-06-24 12:00:00+00:00,72,73,22,0.0,1200.0,378.0
2013-06-24 13:00:00+00:00,70,84,16,0.0,1140.0,378.0
2013-06-24 14:00:00+00:00,71,70,16,0.0,1110.0,378.0
2013-06-24 15:00:00+00:00,69,78,11,0.0,1130.0,378.0
2013-06-24 16:00:00+00:00,68,83,11,0.0,1140.0,378.0
2013-06-24 17:00:00+00:00,68,83,6,0.0,1130.0,378.0
2013-06-24 18:00:00+00:00,69,83,3,0.0,1120.0,378.0
2013-06-24 19:00:00+00:00,69,83,0,0.0,1100.0,378.0
2013-06-24 20:00:00+00:00,68,89,5,0.01,1080.0,378.0
2013-06-24 21:00:00+00:00,67,90,7,0.01,1060.0,378.0
2013-06-24 22:00:00+00:00,67,93,6,0.02,1060.0,378.0
2013-06-24 23:00:00+00:00,67,93,8,0.29,1040.0,378.0
2013-06-25 00:00:00+00:00,66,96,6,0.15,1030.0,378.0
2013-06-25 01:00:00+00:00,64,93,7,0.0,1010.0,378.0
2013-06-25 02:00:00+00:00,65,93,8,0.3,986.0,378.0
2013-06-25 03:00:00+00:00,65,93,7,0.29,958.0,378.0
2013-06-25 04:00:00+00:00,66,93,10,0.0,950.0,378.0
2013-06-25 05:00:00+00:00,64,93,6,0.0,994.0,378.0
2013-06-25 06:00:00+00:00,66,89,9,0.0,1330.0,378.0
2013-06-25 07:00:00+00:00,67,90,10,0.0,1410.0,378.0
2013-06-25 08:00:00+00:00,68,89,11,0.0,1440.0,378.0
2013-06-25 09:00:00+00:00,71,86,8,0.0,1380.0,378.0
2013-06-25 10:00:00+00:00,70,90,8,0.0,1370.0,378.0
2013-06-25 11:00:00+00:00,76,81,6,0.0,1370.0,378.0
2013-06-25 12:00:00+00:00,77,78,6,0.0,1390.0,378.0
2013-06-25 13:00:00+00:00,80,74,8,0.0,1510.0,378.0
2013-06-25 14:00:00+00:00,82,71,10,0.0,1620.0,378.0
2013-06-25 15:00:00+00:00,82,74,11,0.0,1890.0,378.0
2013-06-25 16:00:00+00:00,81,74,9,0.0,2000.0,378.0
2013-06-25 17:00:00+00:00,81,74,9,0.0,2160.0,378.0
2013-06-25 18:00:00+00:00,80,79,7,0.0,2450.0,378.0
2013-06-25 19:00:00+00:00,79,79,0,0.0,2520.0,378.0
2013-06-25 20:00:00+00:00,77,84,0,0.0,2650.0,378.0
2013-06-25 21:00:00+00:00,75,87,8,0.0,2970.0,378.0
2013-06-25 22:00:00+00:00,73,93,6,0.0,3100.0,378.0
2013-06-25 23:00:00+00:00,73,93,7,0.0,3250.0,378.0
2013-06-26 00:00:00+00:00,72,96,7,0.0,3380.0,378.0
2013-06-26 01:00:00+00:00,72,96,8,0.0,3510.0,378.0
2013-06-26 02:00:00+00:00,71,96,6,0.0,3620.0,378.0
2013-06-26 03:00:00+00:00,71,96,8,0.0,3700.0,378.0
2013-06-26 04:00:00+00:00,72,94,7,0.0,3740.0,378.0
2013-06-26 05:00:00+00:00,71,93,8,0.0,3690.0,378.0
2013-06-26 06:00:00+00:00,72,94,9,0.0,3590.0,378.0
2013-06-26 07:00:00+00:00,74,90,6,0.0,3410.0,378.0
2013-06-26 08:00:00+00:00,76,87,13,0.0,3340.0,378.0
2013-06-26 09:00:00+00:00,75,83,13,0.0,3170.0,378.0
2013-06-26 10:00:00+00:00,75,83,6,0.0,3060.0,378.0
2013-06-26 11:00:00+00:00,76,81,8,0.0,2940.0,378.0
2013-06-26 12:00:00+00:00,76,81,10,0.0,2830.0,378.0
2013-06-26 13:00:00+00:00,78,79,15,0.0,2670.0,378.0
2013-06-26 14:00:00+00:00,80,79,14,0.0,2630.0,378.0
2013-06-26 15:00:00+00:00,82,74,10,0.0,2580.0,378.0
2013-06-26 16:00:00+00:00,85,65,17,0.0,2530.0,378.0
2013-06-26 17:00:00+00:00,85,61,18,0.0,2490.0,378.0
2013-06-26 18:00:00+00:00,83,60,20,0.0,2440.0,378.0
2013-06-26 19:00:00+00:00,79,66,10,0.0,2380.0,378.0
2013-06-26 20:00:00+00:00,76,68,9,0.0,1890.0,378.0
2013-06-26 21:00:00+00:00,73,75,9,0.0,2070.0,378.0
2013-06-26 22:00:00+00:00,71,81,8,0.0,2150.0,378.0
2013-06-26 23:00:00+00:00,72,76,8,0.0,2110.0,378.0
2013-06-27 00:00:00+00:00,69,80,7,0.0,2060.0,378.0
2013-06-27 01:00:00+00:00,69,78,7,0.0,1980.0,378.0
2013-06-27 02:00:00+00:00,67,84,8,0.0,1910.0,378.0
2013-06-27 03:00:00+00:00,66,87,6,0.0,1830.0,378.0
2013-06-27 04:00:00+00:00,66,87,6,0.0,1740.0,378.0
2013-06-27 05:00:00+00:00,65,90,7,0.0,1570.0,378.0
2013-06-27 06:00:00+00:00,68,87,5,0.0,1590.0,378.0
2013-06-27 07:00:00+00:00,73,75,7,0.0,1570.0,378.0
2013-06-27 08:00:00+00:00,78,66,11,0.0,1550.0,378.0
2013-06-27 09:00:00+00:00,80,62,14,0.0,1510.0,378.0
2013-06-27 10:00:00+00:00,81,58,16,0.0,1480.0,378.0
2013-06-27 11:00:00+00:00,82,50,17,0.0,1260.0,378.0
2013-06-27 12:00:00+00:00,83,44,21,0.0,1260.0,378.0
2013-06-27 13:00:00+00:00,84,42,17,0.0,1330.0,378.0
2013-06-27 14:00:00+00:00,85,46,22,0.0,1350.0,378.0
2013-06-27 15:00:00+00:00,84,44,17,0.0,1340.0,378.0
2013-06-27 16:00:00+00:00,84,39,23,0.0,1320.0,378.0
2013-06-27 17:00:00+00:00,83,41,24,0.0,1310.0,378.0
2013-06-27 18:00:00+00:00,82,38,24,0.0,1290.0,378.0
2013-06-27 19:00:00+00:00,79,43,16,0.0,1280.0,378.0
2013-06-27 20:00:00+00:00,74,53,10,0.0,1260.0,378.0
2013-06-27 21:00:00+00:00,71,61,8,0.0,1230.0,378.0
2013-06-27 22:00:00+00:00,68,70,6,0.0,1210.0,378.0
2013-06-27 23:00:00+00:00,67,72,7,0.0,1190.0,378.0
2013-06-28 00:00:00+00:00,68,70,11,0.0,1160.0,378.0
2013-06-28 01:00:00+00:00,67,70,9,0.0,1160.0,378.0
2013-06-28 02:00:00+00:00,67,67,11,0.0,1130.0,378.0
2013-06-28 03:00:00+00:00,66,69,11,0.0,1130.0,378.0
2013-06-28 04:00:00+00:00,65,72,11,0.0,1120.0,378.0
2013-06-28 05:00:00+00:00,63,77,9,0.0,1110.0,378.0
2013-06-28 06:00:00+00:00,66,72,10,0.0,1080.0,378.0
2013-06-28 07:00:00+00:00,70,65,15,0.0,1080.0,378.0
2013-06-28 08:00:00+00:00,72,63,21,0.0,1060.0,378.0
2013-06-28 09:00:00+00:00,74,55,25,0.0,1050.0,378.0
2013-06-28 10:00:00+00:00,73,59,24,0.0,1040.0,378.0
2013-06-28 11:00:00+00:00,73,61,17,0.0,1020.0,378.0
2013-06-28 12:00:00+00:00,72,63,17,0.0,986.0,378.0
2013-06-28 13:00:00+00:00,72,63,22,0.0,994.0,378.0
2013-06-28 14:00:00+00:00,74,61,24,0.0,994.0,378.0
2013-06-28 15:00:00+00:00,74,61,20,0.0,986.0,378.0
2013-06-28 16:00:00+00:00,74,59,21,0.0,982.0,378.0
2013-06-28 17:00:00+00:00,75,57,18,0.0,982.0,378.0
2013-06-28 18:00:00+00:00,69,80,14,0.0,974.0,378.0
2013-06-28 19:00:00+00:00,66,83,13,0.04,958.0,378.0
2013-06-28 20:00:00+00:00,66,87,14,0.09,954.0,378.0
2013-06-28 21:00:00+00:00,65,90,11,0.0,942.0,378.0
2013-06-28 22:00:00+00:00,64,89,14,0.0,930.0,378.0
2013-06-28 23:00:00+00:00,64,89,13,0.0,801.0,378.0
2013-06-29 00:00:00+00:00,64,89,10,0.0,842.0,378.0
2013-06-29 01:00:00+00:00,64,89,11,0.0,884.0,378.0
2013-06-29 02:00:00+00:00,64,89,11,0.0,911.0,378.0
2013-06-29 03:00:00+00:00,64,93,8,0.0,911.0,378.0
2013-06-29 04:00:00+00:00,63,93,7,0.0,899.0,378.0
2013-06-29 05:00:00+00:00,63,93,7,0.0,899.0,378.0
2013-06-29 06:00:00+00:00,62,93,7,0.25,888.0,378.0
2013-06-29 07:00:00+00:00,62,93,11,0.05,884.0,378.0
2013-06-29 08:00:00+00:00,62,93,14,0.0,880.0,378.0
2013-06-29 09:00:00+00:00,64,86,15,0.0,869.0,378.0
2013-06-29 10:00:00+00:00,64,83,14,0.0,854.0,378.0
2013-06-29 11:00:00+00:00,67,72,21,0.0,865.0,378.0
2013-06-29 12:00:00+00:00,66,68,21,0.0,907.0,378.0
2013-06-29 13:00:00+00:00,65,70,24,0.0,982.0,378.0
2013-06-29 14:00:00+00:00,69,62,22,0.0,966.0,378.0
2013-06-29 15:00:00+00:00,70,59,17,0.0,919.0,378.0
2013-06-29 16:00:00+00:00,71,61,14,0.0,892.0,378.0
2013-06-29 17:00:00+00:00,66,72,14,0.01,884.0,378.0
2013-06-29 18:00:00+00:00,66,69,8,0.0,872.0,378.0
2013-06-29 19:00:00+00:00,65,72,7,0.0,857.0,378.0
2013-06-29 20:00:00+00:00,64,77,8,0.0,865.0,378.0
2013-06-29 21:00:00+00:00,62,83,6,0.0,872.0,378.0
2013-06-29 22:00:00+00:00,63,77,9,0.0,831.0,378.0
2013-06-29 23:00:00+00:00,61,75,9,0.0,805.0,378.0
2013-06-30 00:00:00+00:00,60,72,9,0.0,854.0,378.0
2013-06-30 01:00:00+00:00,59,72,9,0.0,888.0,378.0
2013-06-30 02:00:00+00:00,57,71,9,0.0,907.0,378.0
